Topic,Sentiment,TweetId,TweetDate,TweetText,sentiment_label,clean_text
microsoft,negative,126618374972248064,Wed Oct 19 11:19:07 +0000 2011,How #Apple eclipsed #Microsoft http://t.co/dL9CRCZy,Negative,apple eclipsed microsoft
microsoft,negative,126614764339212288,Wed Oct 19 11:04:46 +0000 2011,Oh how much do I loathe #microsoft??? An hour to 'configure updates' which it is then unable to do so another 20 mins 'reverting changes'...,Negative,oh much loathe microsoft hour configure update unable another min reverting change
microsoft,negative,126603861933817856,Wed Oct 19 10:21:27 +0000 2011,"http://t.co/zBLtZ5MW German Federal #Trojan's got a BigBrother. #Gov spying on its people, #Microsoft's 32bit/64bit #Windows is target",Negative,german federal trojan got bigbrother gov spying people microsofts bitbit window target
microsoft,negative,126602276872794112,Wed Oct 19 10:15:09 +0000 2011,"#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/x4yWfNSV",Negative,microsoft adobe lose bn piracy report
microsoft,negative,126602276805685248,Wed Oct 19 10:15:09 +0000 2011,"#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/wXBC1UUw",Negative,microsoft adobe lose bn piracy report
microsoft,negative,126599337361932288,Wed Oct 19 10:03:28 +0000 2011,"System.IO.File.Delete - You lie! You didn't delete my file, and you didn't throw an exception. WTF!? #microsoft #net",Negative,systemiofiledelete lie didnt delete file didnt throw exception wtf microsoft net
microsoft,negative,126595347198902272,Wed Oct 19 09:47:37 +0000 2011,"Wilth #Accessibility mode on in #SharePoint 2010, it seems that #Workflows sometimes do not start automatically #SP2010 #Workflow #Microsoft",Negative,wilth accessibility mode sharepoint seems workflow sometimes start automatically sp workflow microsoft
microsoft,negative,126594799062102016,Wed Oct 19 09:45:26 +0000 2011,Internet Explorer 9 is the biggest pile of shit ever seriously #Microsoft #IE9,Negative,internet explorer biggest pile shit ever seriously microsoft ie
microsoft,negative,126586083470360576,Wed Oct 19 09:10:48 +0000 2011,I have been seriously slacking with my #mandarin studies these past few months. Blame #Microsoft and #Cisco!! #StudyingWhilstMotivated,Negative,seriously slacking mandarin study past month blame microsoft cisco studyingwhilstmotivated
microsoft,negative,126583473929588736,Wed Oct 19 09:00:26 +0000 2011,sledgehammer maybe! RT @SkandalasGP Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P,Negative,sledgehammer maybe rt office blue drink rt microsoft fail notresponding fcucks sake
microsoft,negative,126579470424473600,Wed Oct 19 08:44:32 +0000 2011,#skype is ruining the friendship with your aggressive #microsoft type selling. If i need something i'll ask. Thank you...,Negative,skype ruining friendship aggressive microsoft type selling need something ill ask thank
microsoft,negative,126579121303207936,Wed Oct 19 08:43:08 +0000 2011,Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/VtYbqI91,Negative,office blue drink rt microsoft fail notresponding fcucks sake
microsoft,negative,126577595553824770,Wed Oct 19 08:37:05 +0000 2011,@joannejacobs I'd like to criticise #Microsoft's Steve Ballmer face-to-face for all the pain & suffering their products cause. #justsaying,Negative,id like criticise microsofts steve ballmer facetoface pain suffering product cause justsaying
microsoft,negative,126574432159408129,Wed Oct 19 08:24:30 +0000 2011,#microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P,Negative,microsoft fail notresponding fcucks sake
microsoft,negative,126573688941318144,Wed Oct 19 08:21:33 +0000 2011,How #apple eclipsed #microsoft http://t.co/4bWXJaDg by @charlesarthur #business @guardian,Negative,apple eclipsed microsoft business
microsoft,negative,126573680665964544,Wed Oct 19 08:21:31 +0000 2011,"RT @guardiantech: How #Apple eclipsed #Microsoft http://t.co/GK6YjTFY &lt;- Microsoft's future is in the corporate world, not consumer",Negative,rt apple eclipsed microsoft lt microsofts future corporate world consumer
microsoft,negative,126572762411171840,Wed Oct 19 08:17:52 +0000 2011,"♻ @waynp:  Not the MS hate bit tho. &lt; Waddya mean? #microsoft sucks bonobo monkeys' asses... #Linux roolz. For the extremists, there's #BSD",Negative,m hate bit tho lt waddya mean microsoft suck bonobo monkey ass linux roolz extremist there bsd
microsoft,negative,126572362316513280,Wed Oct 19 08:16:17 +0000 2011,"#Microsoft, #Adobe lose $13.5bn to piracy: Report - The Times of India http://t.co/5IbOBNrH",Negative,microsoft adobe lose bn piracy report time india
microsoft,negative,126570851389800448,Wed Oct 19 08:10:17 +0000 2011,"#Skype often crashing: #microsoft, what are you doing?",Negative,skype often crashing microsoft
microsoft,negative,126570732430966785,Wed Oct 19 08:09:48 +0000 2011,"#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay, you metro! http://t.co/sQnE1iLb via @Telegraph",Negative,microsofts steveballmer attack android phone well windowsmobile gay metro via
microsoft,negative,126570180070481920,Wed Oct 19 08:07:37 +0000 2011,♻ @mariospr: Stand up for your freedom to install free software. Please sign up! http://t.co/YOOTfKTM #gnu #against #microsoft,Negative,stand freedom install free software please sign gnu microsoft
microsoft,negative,126567507350913024,Wed Oct 19 07:56:59 +0000 2011,#Microsoft just bought #Skype officially. So how's the future of #Skype on any other devices/operating systems? :(,Negative,microsoft bought skype officially hows future skype devicesoperating system
microsoft,negative,126566106252062720,Wed Oct 19 07:51:25 +0000 2011,#Google go went gone..server issues! first time since ages...now my faith in Tech. from #RIM to #Microsoft has been completely lifted,Negative,google go went goneserver issue first time since agesnow faith tech rim microsoft completely lifted
microsoft,negative,126565636703924225,Wed Oct 19 07:49:33 +0000 2011,"RT @sander_koers: #Google Apps vs. #Microsoft #Office 365: ""it is clear that Google Apps should be the top choice"" http://t.co/OySZmjVi #in",Negative,rt google apps v microsoft office clear google apps top choice
microsoft,negative,126564844211154944,Wed Oct 19 07:46:24 +0000 2011,Ouch!!! #Microsoft #Azure #fail http://t.co/LJpGVZJT,Negative,ouch microsoft azure fail
microsoft,negative,126560723794010112,Wed Oct 19 07:30:02 +0000 2011,"#Google Apps vs. #Microsoft #Office 365: ""it is clear that Google Apps should be the top choice"" http://t.co/KDTD4zRe",Negative,google apps v microsoft office clear google apps top choice
microsoft,negative,126558437017530368,Wed Oct 19 07:20:57 +0000 2011,#microsoft #SBS 2011 disabling third party software #updates via #gpo,Negative,microsoft sb disabling third party software update via gpo
microsoft,negative,126546665342640128,Wed Oct 19 06:34:10 +0000 2011,How #Apple eclipsed #Microsoft http://t.co/KxboqsKj,Negative,apple eclipsed microsoft
microsoft,negative,126546043193147394,Wed Oct 19 06:31:42 +0000 2011,"Unmindful Ballmer, collects half a billion, doesn't say thank you.  http://t.co/lwtpXejo #android #google #microsoft",Negative,unmindful ballmer collect half billion doesnt say thank android google microsoft
microsoft,negative,126543225501650944,Wed Oct 19 06:20:30 +0000 2011,#Apple eclipsed #Microsoft http://t.co/wEdPbcPx,Negative,apple eclipsed microsoft
microsoft,negative,126525932625334272,Wed Oct 19 05:11:47 +0000 2011,http://t.co/5oK4XcOw Microsoft !! i hate you again !! #microsoft,Negative,microsoft hate microsoft
microsoft,negative,126519630868119552,Wed Oct 19 04:46:45 +0000 2011,"Open Letter: Steve Ballmer, Please Retire - Forbes - Please retweet! #MSFT needs a techie leader. http://t.co/E8uMRmro #microsoft #ballmer",Negative,open letter steve ballmer please retire forbes please retweet msft need techie leader microsoft ballmer
microsoft,negative,126518620095393792,Wed Oct 19 04:42:44 +0000 2011,@MatthewGPhy One Operating System to rule them all and in the darkness bind them.  #Microsoft,Negative,one operating system rule darkness bind microsoft
microsoft,negative,126517164416049152,Wed Oct 19 04:36:57 +0000 2011,"I wonder if I tweet Bill Gates he'll fix my laptop... 

#Microsoft
#vista
#fml",Negative,wonder tweet bill gate hell fix laptop microsoft vista fml
microsoft,negative,126515911321591808,Wed Oct 19 04:31:58 +0000 2011,RT @anup_pillai: How #Apple eclipsed #Microsoft | http://t.co/r6hNEtTu,Negative,rt apple eclipsed microsoft
microsoft,negative,126513363529383937,Wed Oct 19 04:21:51 +0000 2011,"After I don't know how many years, you still can't copy a #microsoft #word document headings to #powerpoint. #justsaying",Negative,dont know many year still cant copy microsoft word document heading powerpoint justsaying
microsoft,negative,126508179281547264,Wed Oct 19 04:01:16 +0000 2011,"#microsoft #careers site is giving errors for any thing i search!! #weird
http://t.co/vJ2JpKtM http://t.co/02dYONXz",Negative,microsoft career site giving error thing search weird
microsoft,negative,126504435227701248,Wed Oct 19 03:46:22 +0000 2011,"Installing .NET framework, this might take very many years. Come back when your unborn child is in college. #microsoft",Negative,installing net framework might take many year come back unborn child college microsoft
microsoft,negative,126488915996721153,Wed Oct 19 02:44:42 +0000 2011,Watching podcast of Steve Jobs & Bill Gates at 07 D5. Gates sucks at tech predictions! All talk #Apple #Microsoft,Negative,watching podcast steve job bill gate gate suck tech prediction talk apple microsoft
microsoft,negative,126485347935862784,Wed Oct 19 02:30:31 +0000 2011,My#Dell comp on shitty #Microsoft vista blue screened i swear this is steve jobs ghost coming back to finish what he started#appledomination,Negative,mydell comp shitty microsoft vista blue screened swear steve job ghost coming back finish startedappledomination
microsoft,negative,126484955047006209,Wed Oct 19 02:28:57 +0000 2011,#WTF #Microsoft #sbs2008 #rww only works in #IE. #browserwars,Negative,wtf microsoft sb rww work ie browserwars
microsoft,neutral,126809228194217984,Wed Oct 19 23:57:30 +0000 2011,"My last day of #Microsoft #SharePoint training: 10175A/Microsoft SharePoint 2010, Application Development - http://t.co/pKMBGsNr",Neutral,last day microsoft sharepoint training amicrosoft sharepoint application development
microsoft,neutral,126808500356644864,Wed Oct 19 23:54:37 +0000 2011,"Following dear #Microsoft CEO's logic, 550,000 #Android devices activated each day NEED to belong to computer scientists. I am enlightened!!",Neutral,following dear microsoft ceo logic android device activated day need belong computer scientist enlightened
microsoft,neutral,126808393892634625,Wed Oct 19 23:54:11 +0000 2011,#EEDAR report: half of HD console owners buying #DLC http://t.co/5tO4bS31 #business #microsoft #pc #playstation,Neutral,eedar report half hd console owner buying dlc business microsoft pc playstation
microsoft,neutral,126805369619087360,Wed Oct 19 23:42:10 +0000 2011,Congrats to #Microsoft's Monica Diaz for being part of @HispanicBizMag 100 Most Influential Hispanics! http://t.co/qj9QDBhA,Neutral,congrats microsofts monica diaz part influential hispanic
microsoft,neutral,126805239209803777,Wed Oct 19 23:41:39 +0000 2011,Windows Phone Mango Update Released to 'Nearly Everyone' http://t.co/SX1NQJJ1 #microsoft #Technology,Neutral,window phone mango update released nearly everyone microsoft technology
microsoft,neutral,126804966491955201,Wed Oct 19 23:40:34 +0000 2011,"RT @WinBetaDotOrg: Microsoft releases developer preview of ""Project Roslyn"" compiler http://t.co/lpb9n510 #Microsoft #beta",Neutral,rt microsoft release developer preview project roslyn compiler microsoft beta
microsoft,neutral,126804937438003200,Wed Oct 19 23:40:27 +0000 2011,#Microsoft We support you. Retweet if u support us or want to.,Neutral,microsoft support retweet support u want
microsoft,neutral,126804497493266433,Wed Oct 19 23:38:42 +0000 2011,@MSPartners can join: Small Business Specialist Community (SBCS) http://t.co/IlQPKEz0! #Microsoft #MPN,Neutral,join small business specialist community sbcs microsoft mpn
microsoft,neutral,126803763603312640,Wed Oct 19 23:35:47 +0000 2011,RT @SAPWorkSmarter: Tomorrow at #SAPTechEd Bangalore: #SAP & #Microsoft Building Apps for Both Worlds w #DuetEnterprise & #SAPGateway. h ...,Neutral,rt tomorrow sapteched bangalore sap microsoft building apps world duetenterprise sapgateway
microsoft,neutral,126803594216341506,Wed Oct 19 23:35:07 +0000 2011,"#Microsoft CEO Steve #Ballmer on Not Buying #Yahoo: “Sometimes, You’re Lucky” http://t.co/7TEtDPP9",Neutral,microsoft ceo steve ballmer buying yahoo sometimes youre lucky
microsoft,neutral,126803513190789121,Wed Oct 19 23:34:48 +0000 2011,"RT @KumarSachi: Another Gem from #Microsoft - Curate your personal history with  ""Project Greenwich"".  Available later this month. http: ...",Neutral,rt another gem microsoft curate personal history project greenwich available later month http
microsoft,neutral,126803044426985472,Wed Oct 19 23:32:56 +0000 2011,"RT @NeowinFeed: Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/nwMbseVm #neowin",Neutral,rt microsoft open spigot window phone mango available microsoft windowsphone neowin
microsoft,neutral,126802586178293760,Wed Oct 19 23:31:07 +0000 2011,#microsoft @diggita Microsoft - Macro in Word 2007 (gerardopaolillo) http://t.co/O3M07opC,Neutral,microsoft microsoft macro word gerardopaolillo
microsoft,neutral,126802366996561920,Wed Oct 19 23:30:14 +0000 2011,"#Microsoft CEO Steve Ballmer on Not Buying Yahoo: “Sometimes, You’re Lucky” &lt;http://t.co/rcml9XQR&gt;",Neutral,microsoft ceo steve ballmer buying yahoo sometimes youre lucky lt
microsoft,neutral,126800882477174784,Wed Oct 19 23:24:20 +0000 2011,#Microsoft: #Mango Now Available to Nearly Everyone - http://t.co/vQkJ84AC #windowsphone #wp7,Neutral,microsoft mango available nearly everyone windowsphone wp
microsoft,neutral,126800407585501184,Wed Oct 19 23:22:27 +0000 2011,"If #Microsoft earnings disappoint, blame consumer PC sales -  http://t.co/edXe0xBd via @cnet",Neutral,microsoft earnings disappoint blame consumer pc sale via
microsoft,neutral,126800313029099520,Wed Oct 19 23:22:05 +0000 2011,Microsoft bitchslaps VMware in new paper - #Microsoft calls out #VMware for bogus benchmark numbers - http://t.co/dBsMa1Pb,Neutral,microsoft bitchslaps vmware new paper microsoft call vmware bogus benchmark number
microsoft,neutral,126798908335734785,Wed Oct 19 23:16:30 +0000 2011,Bill Gates to testify in Novel v. #Microsoft antitrust laws#UI t http://t.co/H0GscVZR,Neutral,bill gate testify novel microsoft antitrust lawsui
microsoft,neutral,126798906129526784,Wed Oct 19 23:16:29 +0000 2011,"If #Microsoft earnings disappoint, blame consumer PC sales http://t.co/xEKwTlUg",Neutral,microsoft earnings disappoint blame consumer pc sale
microsoft,neutral,126797598425223169,Wed Oct 19 23:11:17 +0000 2011,"RT @MSAnyWhere: Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/Fpv2yDof #microsoft",Neutral,rt microsoft open spigot window phone mango available microsoft windowsphone microsoft
microsoft,neutral,126797364823457792,Wed Oct 19 23:10:22 +0000 2011,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone: Microsoft has said th... http://t.co/uEpATRzx",Neutral,microsoft open spigot window phone mango available microsoft windowsphone microsoft said th
microsoft,neutral,126797364433387520,Wed Oct 19 23:10:22 +0000 2011,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/GbKV9pbQ #microsoft",Neutral,microsoft open spigot window phone mango available microsoft windowsphone microsoft
microsoft,neutral,126797363418370048,Wed Oct 19 23:10:21 +0000 2011,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/S54leHKi",Neutral,microsoft open spigot window phone mango available microsoft windowsphone
microsoft,neutral,126797339758305280,Wed Oct 19 23:10:16 +0000 2011,Should you upgrade to #Microsoft Office 2010. http://t.co/gYGuYr64 #tech #Office2010,Neutral,upgrade microsoft office tech office
microsoft,neutral,126797209244151808,Wed Oct 19 23:09:45 +0000 2011,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/vyNtU8xW",Neutral,microsoft open spigot window phone mango available microsoft windowsphone
microsoft,neutral,126797207159582720,Wed Oct 19 23:09:44 +0000 2011,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/nwMbseVm #neowin",Neutral,microsoft open spigot window phone mango available microsoft windowsphone neowin
microsoft,neutral,126797206232645635,Wed Oct 19 23:09:44 +0000 2011,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/e4LLmmyg",Neutral,microsoft open spigot window phone mango available microsoft windowsphone
microsoft,neutral,126796929366638592,Wed Oct 19 23:08:38 +0000 2011,#Microsoft #Cloud GSA Loses $2.5 Billion Cloud Contract Fight: Google recently dropped a case against the D... http://t.co/cObJRw66 #TCN,Neutral,microsoft cloud gsa loses billion cloud contract fight google recently dropped case tcn
microsoft,neutral,126795614649466880,Wed Oct 19 23:03:24 +0000 2011,"""@MuraineR: #Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise solution! #copyright http://t.co/k1kDqz04",Neutral,microsoft launching omnitouch funny though solution copyright
microsoft,neutral,126795256225210368,Wed Oct 19 23:01:59 +0000 2011,"Love the template name #Microsoft... Everyone that does #SharePoint, go to your site's /_layouts/xsl/internal.xsl for a laugh.",Neutral,love template name microsoft everyone sharepoint go site layoutsxslinternalxsl laugh
microsoft,neutral,126795026771607553,Wed Oct 19 23:01:04 +0000 2011,"#Microsoft ’s new “great to be a family” #adverts begin to air, including #Office2010 #Windows7 and #WP7.
http://t.co/L5J2UEEQ
@winrumors",Neutral,microsoft new great family advert begin air including office window wp
microsoft,neutral,126795013752504320,Wed Oct 19 23:01:01 +0000 2011,Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/8THqSRBd via @calumo,Neutral,club calumo fun see vidio calumo blog denali microsoft sqlserver via
microsoft,neutral,126795009986002946,Wed Oct 19 23:01:00 +0000 2011,Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/Hfzf2cJe via @calumo,Neutral,club calumo fun see vidio calumo blog denali microsoft sqlserver via
microsoft,neutral,126794825998663680,Wed Oct 19 23:00:16 +0000 2011,Tomorrow at #SAPTechEd Bangalore: #SAP & #Microsoft Building Apps for Both Worlds w #DuetEnterprise & #SAPGateway. http://t.co/te4NQmxN,Neutral,tomorrow sapteched bangalore sap microsoft building apps world duetenterprise sapgateway
microsoft,neutral,126793516398546945,Wed Oct 19 22:55:04 +0000 2011,TechNet Blogs- Technical Overview of #DuetEnterprise for #Microsoft #SharePoint and #SAP http://t.co/o9V1J49v,Neutral,technet blog technical overview duetenterprise microsoft sharepoint sap
microsoft,neutral,126792687138508801,Wed Oct 19 22:51:46 +0000 2011,"#Microsoft researchers want to turn your hand into a touchscreen
http://t.co/HV2oi81b",Neutral,microsoft researcher want turn hand touchscreen
microsoft,neutral,126792112313352192,Wed Oct 19 22:49:29 +0000 2011,http://t.co/hrkWT2VA #Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project,Neutral,microsoft open door two spanish entrepreneur medical project
microsoft,neutral,126791726559010816,Wed Oct 19 22:47:57 +0000 2011,Just installed Windows 7 Ultimate Service Pack 1 with IE9. It looks like IE9 is trying to look like Chrome. #windows7 #ie9 #microsoft #ie8,Neutral,installed window ultimate service pack ie look like ie trying look like chrome window ie microsoft ie
microsoft,neutral,126791479925555200,Wed Oct 19 22:46:59 +0000 2011,"Gentle Ballmer meekly suggests the competition is doomed - #Microsoft is winning, winning, winning!: http://t.co/7ntP5MS1 via @thetecheye",Neutral,gentle ballmer meekly suggests competition doomed microsoft winning winning winning via
microsoft,neutral,126790637243740160,Wed Oct 19 22:43:38 +0000 2011,sponsors and supporters at the #ascribeconference include #microsoft #ubisys #zetes #healthinformation #connectingforhealth #emis,Neutral,sponsor supporter ascribeconference include microsoft ubisys zetes healthinformation connectingforhealth emis
microsoft,neutral,126789918826565632,Wed Oct 19 22:40:46 +0000 2011,Ballmer confirms Nokia phone debut; you can quote him on that - http://t.co/Oe9Imdob -  #microsoft  #SteveBallmer,Neutral,ballmer confirms nokia phone debut quote microsoft steveballmer
microsoft,neutral,126789806905769984,Wed Oct 19 22:40:20 +0000 2011,"Microsoft releases developer preview of ""Project Roslyn"" compiler http://t.co/lpb9n510 #Microsoft #beta",Neutral,microsoft release developer preview project roslyn compiler microsoft beta
microsoft,neutral,126789806356303872,Wed Oct 19 22:40:20 +0000 2011,"Microsoft releases developer preview of ""Project Roslyn"" compiler http://t.co/igGyeT9S #Microsoft #beta",Neutral,microsoft release developer preview project roslyn compiler microsoft beta
microsoft,neutral,126789710705213440,Wed Oct 19 22:39:57 +0000 2011,I wish there was #Microsoft #PowerPoint for #iPad.,Neutral,wish microsoft powerpoint ipad
microsoft,neutral,126789040015020033,Wed Oct 19 22:37:17 +0000 2011,Watching this week's episode of Hawaii Five-O. Great use of Windows Phone 7 & SkyDrive. Oh yeah a Dell Inspiron Duo was there too #microsoft,Neutral,watching week episode hawaii fiveo great use window phone skydrive oh yeah dell inspiron duo microsoft
microsoft,neutral,126788856476471296,Wed Oct 19 22:36:33 +0000 2011,@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest ping me w/questions #in,Neutral,kickoff tomorrow san diego microsoft store pm ping wquestions
microsoft,neutral,126788488183037953,Wed Oct 19 22:35:05 +0000 2011,"On the blog we discuss #Microsoft embracing of #Apache #Hadoop for big data - 

http://t.co/q3YNLQck #opensource #bigdata #IT",Neutral,blog discus microsoft embracing apache hadoop big data opensource bigdata
microsoft,neutral,126786825913245698,Wed Oct 19 22:28:29 +0000 2011,#Microsoft Works Suite 2003 Review http://t.co/Yie1rSSz #windowsxphomesoftware #officesuites #family,Neutral,microsoft work suite review windowsxphomesoftware officesuites family
microsoft,neutral,126786517531242496,Wed Oct 19 22:27:16 +0000 2011,Did a quick video call test between two diff. #Android tablets using #Skype & it worked great! #Microsoft hasn't broken it yet.,Neutral,quick video call test two diff android tablet using skype worked great microsoft hasnt broken yet
microsoft,neutral,126786021340884992,Wed Oct 19 22:25:17 +0000 2011,What was the best device in 90s ? #Apple #Sony #Samsung #Microsoft or other Companies..:),Neutral,best device apple sony samsung microsoft company
microsoft,neutral,126785035599749121,Wed Oct 19 22:21:22 +0000 2011,"Microsoft CEO Steve Ballmer Looks Ahead at Social, Mobile Plans | Adweek http://t.co/jEENZQDw #tech #apple #microsoft",Neutral,microsoft ceo steve ballmer look ahead social mobile plan adweek tech apple microsoft
microsoft,neutral,126784430185521154,Wed Oct 19 22:18:58 +0000 2011,#EvolutionOfIT #cloud event @BenchmarkLearn can any #microsoft or @MSLearning folks help create us a windows azure pass ex. BLAZURE ??,Neutral,evolutionofit cloud event microsoft folk help create u window azure pas ex blazure
microsoft,neutral,126782184748097536,Wed Oct 19 22:10:03 +0000 2011,Creating #Pareto charts using #Microsoft #Excel http://t.co/OFXuNqhY,Neutral,creating pareto chart using microsoft excel
microsoft,neutral,126781699811061760,Wed Oct 19 22:08:07 +0000 2011,#microsoft #volume 1 #microsoft powerpoint #procedural syntax http://t.co/InQbcG68 GO! with Microsoft PowerPoint 2007 Volume 1,Neutral,microsoft volume microsoft powerpoint procedural syntax go microsoft powerpoint volume
microsoft,neutral,126781384600727552,Wed Oct 19 22:06:52 +0000 2011,#Microsoft Pushing out #Mango to more Windows Phones http://t.co/xPIaZ8Xp #wp7 #orange #samsung #lg #optimus7 #htc #dell #msft,Neutral,microsoft pushing mango window phone wp orange samsung lg optimus htc dell msft
microsoft,neutral,126781241423962112,Wed Oct 19 22:02:34 +0000 2011,#Microsoft drops developer preview of its ‘Roslyn’ compiler http://t.co/XgUrXNPa #uncategorized,Neutral,microsoft drop developer preview roslyn compiler uncategorized
microsoft,neutral,126780592036646913,Wed Oct 19 22:03:43 +0000 2011,More Colorful Photos Of Nokia's First Windows Phone Just Leaked!! http://t.co/sU4l744v #nokia #wp7 #microsoft #windowsphone7,Neutral,colorful photo nokias first window phone leaked nokia wp microsoft windowsphone
microsoft,neutral,126779798986047488,Wed Oct 19 22:00:34 +0000 2011,#Microsoft shows 'touch screen' for any surface http://t.co/X7Z87xzt,Neutral,microsoft show touch screen surface
microsoft,neutral,126779783760723968,Wed Oct 19 22:00:30 +0000 2011,#Microsoft learning all day long-For FREE-SpecTECHular San Antonio. Register?uick. November 10 - http://t.co/GinBVlSK,Neutral,microsoft learning day longfor freespectechular san antonio registeruick november
microsoft,neutral,126779778090008576,Wed Oct 19 22:00:29 +0000 2011,#Microsoft learning all day long-For FREE-SpecTECHular San Antonio. Register?uick. November 10 - http://t.co/bVKP5Caq,Neutral,microsoft learning day longfor freespectechular san antonio registeruick november
microsoft,neutral,126779040282587138,Wed Oct 19 21:57:33 +0000 2011,"#SIGSource #Microsoft talent source program boasts a procure-to-pay model to manage temp workforce, concept works for VMS  #Beeline",Neutral,sigsource microsoft talent source program boast procuretopay model manage temp workforce concept work vms beeline
microsoft,neutral,126778210783473665,Wed Oct 19 21:54:15 +0000 2011,@grumbledook still poor central management from Apple then? #microsoft,Neutral,still poor central management apple microsoft
microsoft,neutral,126776771159916546,Wed Oct 19 21:48:32 +0000 2011,"RT @WinRumors: If you missed this earlier, Steve #Ballmer bashes #Android phones [video] http://t.co/NvD7MQVk #microsoft #windows",Neutral,rt missed earlier steve ballmer bash android phone video microsoft window
microsoft,neutral,126775752610942976,Wed Oct 19 21:44:29 +0000 2011,#Nokia 800 Renders Revealed http://t.co/K3txY6JZ #mobilenews #android #gingerbread #microsoft #nokia800 #nokian9,Neutral,nokia render revealed mobilenews android gingerbread microsoft nokia nokian
microsoft,neutral,126774185577021445,Wed Oct 19 21:38:15 +0000 2011,#Microsoft Boxes Up Two New Xbox 360 Holiday Bundles: With the holiday season just around the… http://t.co/cHyXxdI2,Neutral,microsoft box two new xbox holiday bundle holiday season around
microsoft,neutral,126773807875751936,Wed Oct 19 21:36:45 +0000 2011,"RT @KentisG: Agree ! RT @MuraineR: #Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise soluti… (cont) http ...",Neutral,rt agree rt microsoft launching omnitouch funny though soluti cont http
microsoft,neutral,126773769262997504,Wed Oct 19 21:36:36 +0000 2011,@JackDavidson95 ill be manager after a week! Yeh joint ownership of #microsoft ahhhhh,Neutral,ill manager week yeh joint ownership microsoft ahhhhh
microsoft,neutral,126773680196947968,Wed Oct 19 21:36:15 +0000 2011,RT @Microsoft_EDU: Quality education is vital. Attend #Microsoft & #Desire2Learn session at #EDUCAUSE http://t.co/hlRxf2dF #EDU11,Neutral,rt quality education vital attend microsoft desirelearn session educause edu
microsoft,neutral,126773504644349954,Wed Oct 19 21:35:33 +0000 2011,#Microsoft To Launch Its Own Version Of #Facebook Timeline Like Web Service Called Project #Greenwich  http://t.co/MmS14pDW,Neutral,microsoft launch version facebook timeline like web service called project greenwich
microsoft,neutral,126773458519605248,Wed Oct 19 21:35:22 +0000 2011,@lukerussell1 #iWantAnAutomaticPromotion and we'll be running #Microsoft before you know it.,Neutral,iwantanautomaticpromotion well running microsoft know
microsoft,neutral,126772660024774656,Wed Oct 19 21:32:12 +0000 2011,#Microsoft drops developer preview of its ‘Roslyn’ compiler http://t.co/niSKSmL4,Neutral,microsoft drop developer preview roslyn compiler
microsoft,neutral,126772118879879169,Wed Oct 19 21:30:03 +0000 2011,Creating #Pareto charts using #Microsoft #Excel http://t.co/B6rYS5gX,Neutral,creating pareto chart using microsoft excel
microsoft,neutral,126771594470232064,Wed Oct 19 21:27:58 +0000 2011,Developers: Let Microsoft Market Your App for Windows Phone http://t.co/QZUqhCxx #wp7 #wp7dev #windowsphone #Microsoft #Marketplace,Neutral,developer let microsoft market app window phone wp wpdev windowsphone microsoft marketplace
microsoft,neutral,126769762452770819,Wed Oct 19 21:20:41 +0000 2011,@ScottShipman1 Glad to hear! Hey @Mckellip thank you for the  #Microsoft #Lync video participation #onthebigscreen :) @CoreBTS #CoreAppTech,Neutral,glad hear hey thank microsoft lync video participation onthebigscreen coreapptech
microsoft,neutral,126768953027608576,Wed Oct 19 21:17:28 +0000 2011,RT @NeowinFeed: Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin,Neutral,rt microsoft store offer free window phone device microsoft microsoftstores neowin
microsoft,neutral,126768739692720128,Wed Oct 19 21:16:37 +0000 2011,"Google Docs presentation makes PowerPoint weep, beg for mercy http://t.co/9rVHs6jk via @engadget #google #powerpoint #microsoft #haha",Neutral,google doc presentation make powerpoint weep beg mercy via google powerpoint microsoft haha
